RESULT TYPE	ID	ASPECT	LEMMA	FRAME	REFLEXVERB
RESULT_1	blu-v-osvětlit-osvětlovat-1	pf	osvětlit	ACT(1;obl) PAT(4;obl) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-ubírat-ubrat-2	impf	ubírat 	ACT(1;obl) ADDR(3;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-ubírat-ubrat-2	pf	ubrat	ACT(1;obl) ADDR(3;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-zahlédnout-1	pf	zahlédnout	ACT(1;obl) PAT(4,jak,zda,že,cont;obl) MANN(;typ) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-usmrcovat-usmrtit-1	impf	usmrcovat 	ACT(1;obl) PAT(4;obl) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-usmrcovat-usmrtit-1	pf	usmrtit	ACT(1;obl) PAT(4;obl) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-říci-říct-říkat-4	impf	říkat (si) 	ACT(1;obl) ADDR(3;opt) PAT(4,o+4,aby,ať,zda,že;obl)	no_reflexverb
RESULT_1	blu-v-říci-říct-říkat-4	pf	říci (si)	ACT(1;obl) ADDR(3;opt) PAT(4,o+4,aby,ať,zda,že;obl)	no_reflexverb
RESULT_1	blu-v-říci-říct-říkat-4	pf	říct (si) 	ACT(1;obl) ADDR(3;opt) PAT(4,o+4,aby,ať,zda,že;obl)	no_reflexverb
RESULT_1_i	blu-v-koupit-kupovat-2	impf	kupovat  	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1_i	blu-v-koupit-kupovat-2	pf	koupit 	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1_i	blu-v-chytat-chytit-chytnout-12	impf	chytat 	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1_i	blu-v-chytat-chytit-chytnout-12	pf1	chytit 	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1_i	blu-v-chytat-chytit-chytnout-12	pf2	chytnout 	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-spojit-spojovat-1.3	impf	spojovat  	ACT(1;obl) PAT(4;obl) EFF(s+7;obl)	no_reflexverb
RESULT_1	blu-v-spojit-spojovat-1.3	pf	spojit	ACT(1;obl) PAT(4;obl) EFF(s+7;obl)	no_reflexverb
RESULT_1	blu-v-zatáčet-zatočit-6	impf	zatáčet  	ACT(1;obl) PAT(4;obl) EFF(do+2,v+4;opt)	no_reflexverb
RESULT_1	blu-v-zatáčet-zatočit-6	pf	zatočit	ACT(1;obl) PAT(4;obl) EFF(do+2,v+4;opt)	no_reflexverb
RESULT_1	blu-v-zaslechnout-3+5	pf	zaslechnout	ACT(1;obl) PAT(4,o+6,zda,že,cont;obl) ORIG(od+2,z+2;opt)	no_reflexverb
RESULT_1	blu-v-připouštět-připustit-5	impf	připouštět 	ACT(1;obl) PAT(4;obl) DIR3(;obl)	no_reflexverb
RESULT_1	blu-v-připouštět-připustit-5	pf	připustit	ACT(1;obl) PAT(4;obl) DIR3(;obl)	no_reflexverb
RESULT_1	blu-v-zapírat2-zapřít2-2	impf	zapírat 	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-zapírat2-zapřít2-2	pf	zapřít	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-příst-1	impf	příst	ACT(1;obl) PAT(4;obl) ORIG(z+2;opt) MEANS(na+6;typ)	no_reflexverb
RESULT_1	blu-v-účtovat-2	impf	účtovat	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-popisovat-popsat-3	pf	popsat	ACT(1;obl) PAT(4;obl) MEANS(7;typ)	no_reflexverb
RESULT_1_i	blu-v-vyznat-vyznávat-2	impf	vyznávat	i ACT(1;obl) PAT(4,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-navštěvovat-navštívit-1	impf	navštěvovat  	ACT(1;obl) PAT(4;obl) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-navštěvovat-navštívit-1	pf	navštívit	ACT(1;obl) PAT(4;obl) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-otáčet-otočit-3	impf	otáčet 	ACT(1;obl) PAT(4;obl) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-otáčet-otočit-3	pf	otočit	ACT(1;obl) PAT(4;obl) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-utírat-utřít-1	impf	utírat 	ACT(1;obl) PAT(4;obl) DIR1(;typ)	no_reflexverb
RESULT_1	blu-v-utírat-utřít-1	pf	utřít 	ACT(1;obl) PAT(4;obl) DIR1(;typ)	no_reflexverb
RESULT_1	blu-v-zanedbat-zanedbávat-1	impf	zanedbávat 	ACT(1;obl) PAT(4,inf;obl)	no_reflexverb
RESULT_1	blu-v-zanedbat-zanedbávat-1	pf	zanedbat	ACT(1;obl) PAT(4,inf;obl)	no_reflexverb
RESULT_1	blu-v-cítit-1	impf	cítit 	ACT(1;obl) PAT(4,jak,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-balit-2	impf	balit 	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-opravit-opravovat-2	impf	opravovat 	ACT(1;obl) PAT(4;obl) ORIG(z+2;opt) EFF(na+4,v+4;opt)	no_reflexverb
RESULT_1	blu-v-opravit-opravovat-2	pf	opravit	ACT(1;obl) PAT(4;obl) ORIG(z+2;opt) EFF(na+4,v+4;opt)	no_reflexverb
RESULT_1	blu-v-načerpat-2	pf	načerpat	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-mást-1	impf	mást	ACT(1;obl) PAT(4;obl) REG(v+6;typ) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-nakládat-naložit-2	impf	nakládat 	ACT(1;obl) PAT(4;obl) EFF(7;opt)	no_reflexverb
RESULT_1	blu-v-nakládat-naložit-2	pf	naložit	ACT(1;obl) PAT(4;obl) EFF(7;opt)	no_reflexverb
RESULT_1	blu-v-uchvacovat-uchvátit-1	impf	uchvacovat 	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-uchvacovat-uchvátit-1	pf	uchvátit	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-vypůjčit-vypůjčovat-3	impf	vypůjčovat 	ACT(1;obl) PAT(4;obl) DIR3(;obl) AIM(k+3,na+4,aby;typ)	no_reflexverb
RESULT_1	blu-v-vypůjčit-vypůjčovat-3	pf	vypůjčit	ACT(1;obl) PAT(4;obl) DIR3(;obl) AIM(k+3,na+4,aby;typ)	no_reflexverb
RESULT_1_i	blu-v-srovnat-srovnávat-6	impf	srovnávat  	i ACT(1;obl) PAT(4;obl) MEANS(7;typ)	no_reflexverb
RESULT_1_i	blu-v-srovnat-srovnávat-6	pf	srovnat	i ACT(1;obl) PAT(4;obl) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-vyznačit-vyznačovat-1	impf	vyznačovat 	ACT(1;obl) PAT(4;obl) BEN(3;typ)	no_reflexverb
RESULT_1	blu-v-vyznačit-vyznačovat-1	pf	vyznačit	ACT(1;obl) PAT(4;obl) BEN(3;typ)	no_reflexverb
RESULT_1_i	blu-v-získat-získávat-4	impf	získávat  	i ACT(1;obl) ADDR(na+6;obl) PAT(4;obl)	no_reflexverb
RESULT_1_i	blu-v-získat-získávat-4	pf	získat	i ACT(1;obl) ADDR(na+6;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-rozpouštět-rozpustit-2	impf	rozpouštět  	ACT(1;obl) PAT(4;obl) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-rozpouštět-rozpustit-2	pf	rozpustit	ACT(1;obl) PAT(4;obl) LOC(;typ)	no_reflexverb
RESULT_1_i	blu-v-vidět-5	impf	vidět 	i ACT(1;obl) PAT(4;obl) EFF(7,jako+4,adj-4,adj-7,jako+adj-4;obl)	no_reflexverb
RESULT_1	blu-v-znát-2	impf	znát 	ACT(1;obl) PAT(o+6;obl) ORIG(od+2,z+2;opt) EFF(4,zda,cont;obl)	no_reflexverb
RESULT_1	blu-v-rozšířit-rozšiřovat-2	impf	rozšiřovat  	ACT(1;obl) PAT(4;obl) LOC(;typ) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-rozšířit-rozšiřovat-2	pf	rozšířit	ACT(1;obl) PAT(4;obl) LOC(;typ) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-přivádět-přivést-2	impf	přivádět  	ACT(1;obl) ADDR(3;obl) PAT(4;obl) INTT(k+3,na+4,inf;opt) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-přivádět-přivést-2	pf	přivést	ACT(1;obl) ADDR(3;obl) PAT(4;obl) INTT(k+3,na+4,inf;opt) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-počínat-počít-2	impf	počínat 	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-počínat-počít-2	pf	počít	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-zkoušet-zkusit-1	impf	zkoušet (si) 	ACT(1;obl) PAT(4,inf,zda,cont;obl)	no_reflexverb
RESULT_1	blu-v-zkoušet-zkusit-1	pf	zkusit (si) 	ACT(1;obl) PAT(4,inf,zda,cont;obl)	no_reflexverb
RESULT_1	blu-v-udělat-3	pf	udělat	ACT(1;obl) PAT(4;obl) EFF(7,adj-7;obl)	no_reflexverb
RESULT_1	blu-v-montovat-1	impf	montovat	ACT(1;obl) PAT(4;obl) ORIG(z+2;opt)	no_reflexverb
RESULT_1	blu-v-sdělit-sdělovat-2	impf	sdělovat  	ACT(1;obl) ADDR(3;opt) PAT(o+6;obl) EFF(4,že,cont;obl) MANN(;typ) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-sdělit-sdělovat-2	pf	sdělit	ACT(1;obl) ADDR(3;opt) PAT(o+6;obl) EFF(4,že,cont;obl) MANN(;typ) MEANS(7;typ)	no_reflexverb
RESULT_2	blu-v-napájet-se-napojit1-se-napojovat1-se-1	impf1	napájet se 	ACT(1;obl) MEANS(7;typ)	derived-autocaus_patient_PAT blu-v-napájet-napojit1-napojovat1-1
RESULT_2	blu-v-napájet-se-napojit1-se-napojovat1-se-1	impf2	napojovat se 	ACT(1;obl) MEANS(7;typ)	derived-autocaus_patient_PAT blu-v-napájet-napojit1-napojovat1-1
RESULT_2	blu-v-napájet-se-napojit1-se-napojovat1-se-1	pf	napojit se	ACT(1;obl) MEANS(7;typ)	derived-autocaus_patient_PAT blu-v-napájet-napojit1-napojovat1-1
RESULT_1_i	blu-v-sečíst-sčíst-sečítat-sčítat-2	pf	sečíst	i ACT(1;obl) ADDR(3;obl) PAT(4,že,cont;obl)	no_reflexverb
RESULT_1_i	blu-v-sečíst-sčíst-sečítat-sčítat-2	pf	sčíst	i ACT(1;obl) ADDR(3;obl) PAT(4,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-přidělit-přidělovat-1	impf	přidělovat 	ACT(1;obl) ADDR(3;obl) PAT(4;obl) AIM(k+3,na+4;typ)	no_reflexverb
RESULT_1	blu-v-přidělit-přidělovat-1	pf	přidělit	ACT(1;obl) ADDR(3;obl) PAT(4;obl) AIM(k+3,na+4;typ)	no_reflexverb
RESULT_1_i	blu-v-vést-9	impf	vést	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-poznamenat-poznamenávat-2	impf	poznamenávat  	ACT(1;obl) PAT(k+3,o+6;obl) EFF(4,že,cont;obl) BEN(3,pro+4;typ) LOC(;typ) DIR3(;typ)	no_reflexverb
RESULT_1	blu-v-poznamenat-poznamenávat-2	pf	poznamenat	ACT(1;obl) PAT(k+3,o+6;obl) EFF(4,že,cont;obl) BEN(3,pro+4;typ) LOC(;typ) DIR3(;typ)	no_reflexverb
RESULT_2	blu-v-smířit-se-smiřovat-se-2	impf	smiřovat se 	ACT(1;obl) PAT(s+7;obl)	derived-autocaus_patient_PAT blu-v-smířit-smiřovat-2
RESULT_2	blu-v-smířit-se-smiřovat-se-2	pf	smířit se	ACT(1;obl) PAT(s+7;obl)	derived-autocaus_patient_PAT blu-v-smířit-smiřovat-2
RESULT_1	blu-v-vyčerpat-vyčerpávat-1	impf	vyčerpávat  	ACT(1;obl) PAT(4;obl) DIR1(;obl) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-vyčerpat-vyčerpávat-1	pf	vyčerpat	ACT(1;obl) PAT(4;obl) DIR1(;obl) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-donášet-donést-4	impf	donášet 	ACT(1;obl) ADDR(3;obl) PAT(na+4,o+6;obl) EFF(4,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-donášet-donést-4	pf	donést	ACT(1;obl) ADDR(3;obl) PAT(na+4,o+6;obl) EFF(4,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-korigovat-1	biasp	korigovat	ACT(1;obl) PAT(4;obl) ORIG(z+2;opt) EFF(na+4;opt)	no_reflexverb
RESULT_1	blu-v-rozpočítat-rozpočíst-rozpočítávat-1	impf	rozpočítávat  	ACT(1;obl)  PAT(4;obl) EFF(do+2,mezi+4,na+4;opt) BEN(3,pro+4;typ)	no_reflexverb
RESULT_1	blu-v-rozpočítat-rozpočíst-rozpočítávat-1	pf1	rozpočítat 	ACT(1;obl)  PAT(4;obl) EFF(do+2,mezi+4,na+4;opt) BEN(3,pro+4;typ)	no_reflexverb
RESULT_1	blu-v-rozpočítat-rozpočíst-rozpočítávat-1	pf2	rozpočíst	ACT(1;obl)  PAT(4;obl) EFF(do+2,mezi+4,na+4;opt) BEN(3,pro+4;typ)	no_reflexverb
RESULT_1	blu-v-komplikovat-1	impf	komplikovat	ACT(1;obl) PAT(4;obl) BEN(3;typ) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-nadat1-1	pf	nadat	ACT(1;obl) ADDR(4;obl) PAT(7,k+3;obl)	no_reflexverb
RESULT_1	blu-v-zlámat-zlomit-2	pf1	zlomit	ACT(1;obl) PAT(4;obl) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-fotografovat-1	impf	fotografovat	ACT(1;obl) PAT(4,jak;obl) COMPL(jako+4,jako+adj-4;typ)	no_reflexverb
RESULT_1	blu-v-nabírat-nabrat-7	impf	nabírat 	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-nabírat-nabrat-7	pf	nabrat	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-nakupit-nakupovat2-2	impf	nakupovat  	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-nakupit-nakupovat2-2	pf	nakupit	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-vystřihovat-vystřihávat-vystříhávat1-vystřihnout-vystřihat-vystříhat1-4	impf2	vystřihávat	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-vystřihovat-vystřihávat-vystříhávat1-vystřihnout-vystřihat-vystříhat1-4	impf2	vystříhávat  	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-vystřihovat-vystřihávat-vystříhávat1-vystřihnout-vystřihat-vystříhat1-4	pf2	vystřihat	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-vystřihovat-vystřihávat-vystříhávat1-vystřihnout-vystřihat-vystříhat1-4	pf2	vystříhat	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-naznačit-naznačovat-3	impf	naznačovat  	ACT(1;obl) ADDR(3;opt) PAT(o+6;obl) EFF(4,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-naznačit-naznačovat-3	pf	naznačit	ACT(1;obl) ADDR(3;opt) PAT(o+6;obl) EFF(4,že,cont;obl)	no_reflexverb
RESULT_2	blu-v-podřídit-se-podřizovat-se-1	impf	podřizovat se  	ACT(1;obl) PAT(3;opt)	derived-autocaus_patient_PAT blu-v-podřídit-podřizovat-1
RESULT_2	blu-v-podřídit-se-podřizovat-se-1	pf	podřídit se	ACT(1;obl) PAT(3;opt)	derived-autocaus_patient_PAT blu-v-podřídit-podřizovat-1
RESULT_1_i	blu-v-plnit-4	impf	plnit 	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-opisovat-opsat-1	impf	opisovat 	ACT(1;obl) PAT(4,že,cont;obl) ORIG(od+2,z+2;opt) MEANS(7,na+6;typ) DIR1(;typ)	no_reflexverb
RESULT_1	blu-v-opisovat-opsat-1	pf	opsat	ACT(1;obl) PAT(4,že,cont;obl) ORIG(od+2,z+2;opt) MEANS(7,na+6;typ) DIR1(;typ)	no_reflexverb
RESULT_1	blu-v-obžalovat-obžalovávat-1	impf	obžalovávat 	ACT(1;obl) PAT(4;obl) CAUS(pro+4,z+2,že;typ)	no_reflexverb
RESULT_1	blu-v-obžalovat-obžalovávat-1	pf	obžalovat	ACT(1;obl) PAT(4;obl) CAUS(pro+4,z+2,že;typ)	no_reflexverb
RESULT_1_i	blu-v-prohrát-prohrávat-2	impf	prohrávat 	i ACT(1;obl) ADDR(u+2;obl) PAT(4;obl)	no_reflexverb
RESULT_1_i	blu-v-prohrát-prohrávat-2	pf	prohrát	i ACT(1;obl) ADDR(u+2;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-řídit-1	impf	řídit	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-instalovat-1	biasp	instalovat	ACT(1;obl) PAT(4;obl) DIR3(;typ) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-odstrčit-odstrkat1-odstrkovat-odstrkávat-odstrkat2-2	impf1	odstrkovat 	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-odstrčit-odstrkat1-odstrkovat-odstrkávat-odstrkat2-2	impf2	odstrkávat  	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-odstrčit-odstrkat1-odstrkovat-odstrkávat-odstrkat2-2	pf1	odstrčit	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1_i	blu-v-spouštět-spustit-4	impf	spouštět 	i ACT(1;obl) PAT(4,že,cont;obl) DPHR(ze zřetele,z mysli,z očí;obl)	no_reflexverb
RESULT_1_i	blu-v-spouštět-spustit-4	pf	spustit	i ACT(1;obl) PAT(4,že,cont;obl) DPHR(ze zřetele,z mysli,z očí;obl)	no_reflexverb
RESULT_1	blu-v-obléci-obléct-obléknout-oblékat-2	impf	oblékat 	ACT(1;obl) PAT(4;obl) DIR3(;typ)	no_reflexverb
RESULT_1	blu-v-obléci-obléct-obléknout-oblékat-2	pf1	obléci	ACT(1;obl) PAT(4;obl) DIR3(;typ)	no_reflexverb
RESULT_1	blu-v-obléci-obléct-obléknout-oblékat-2	pf1	obléct	ACT(1;obl) PAT(4;obl) DIR3(;typ)	no_reflexverb
RESULT_1	blu-v-obléci-obléct-obléknout-oblékat-2	pf1	oblíct 	ACT(1;obl) PAT(4;obl) DIR3(;typ)	no_reflexverb
RESULT_1	blu-v-obléci-obléct-obléknout-oblékat-2	pf2	obléknout	ACT(1;obl) PAT(4;obl) DIR3(;typ)	no_reflexverb
RESULT_1	blu-v-korunovat-3	biasp	korunovat	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-zasáhnout-zasahovat-2	impf	zasahovat  	ACT(1;obl) PAT(4;obl) MEANS(;typ)	no_reflexverb
RESULT_1	blu-v-zasáhnout-zasahovat-2	pf	zasáhnout	ACT(1;obl) PAT(4;obl) MEANS(;typ)	no_reflexverb
RESULT_1	blu-v-poslechnout-si-1	pf	poslechnout si	ACT(1;obl) PAT(4,jak,zda,že,cont;obl)	derived-nonspecific
RESULT_1	blu-v-napovědět-napovídat2-1	impf	napovídat 	ACT(1;obl) ADDR(3;obl) PAT(4,aby,ať,zda,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-napovědět-napovídat2-1	pf	napovědět	ACT(1;obl) ADDR(3;obl) PAT(4,aby,ať,zda,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-zažít-zažívat-2	impf	zažívat  	ACT(1;obl) PAT(4;obl) MANN(;typ)	no_reflexverb
RESULT_1	blu-v-zažít-zažívat-2	pf	zažít	ACT(1;obl) PAT(4;obl) MANN(;typ)	no_reflexverb
RESULT_1	blu-v-zaskakovat-zaskočit-2	pf	zaskočit	ACT(1;obl) PAT(4;obl) MEANS(7;typ)	no_reflexverb
RESULT_1_i	blu-v-vázat-5	impf	vázat	i ACT(1;obl) PAT(4;obl) LOC(;obl)	no_reflexverb
RESULT_1	blu-v-vyčistit-2	pf	vyčistit	ACT(1;obl) PAT(4;obl) ORIG(od+2;opt)	no_reflexverb
RESULT_1	blu-v-zapisovat-zapsat-2	impf	zapisovat  	ACT(1;obl) PAT(o+6;obl) EFF(4,že;obl) BEN(3;typ) LOC(;typ) DIR3(;typ)	no_reflexverb
RESULT_1	blu-v-zapisovat-zapsat-2	pf	zapsat	ACT(1;obl) PAT(o+6;obl) EFF(4,že;obl) BEN(3;typ) LOC(;typ) DIR3(;typ)	no_reflexverb
RESULT_1	blu-v-představit-představovat-3	impf	představovat	ACT(1;obl) PAT(4;obl) REG(v+6;typ)	no_reflexverb
RESULT_1_i	blu-v-zažít-zažívat-3	pf	zažít (si)	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-vracet-vrátit-2	impf	vracet  	ACT(1;obl) PAT(4;obl) DIR3(;obl)	no_reflexverb
RESULT_1	blu-v-vracet-vrátit-2	pf	vrátit 	ACT(1;obl) PAT(4;obl) DIR3(;obl)	no_reflexverb
RESULT_1_i	blu-v-doprovázet-doprovodit-4	impf	doprovázet 	i ACT(1;obl) PAT(4;obl) MEANS(na+4;typ)	no_reflexverb
RESULT_1_i	blu-v-doprovázet-doprovodit-4	pf	doprovodit 	i ACT(1;obl) PAT(4;obl) MEANS(na+4;typ)	no_reflexverb
RESULT_1	blu-v-vyzdvihat-vyzdvíhat-vyzdvihávat-vyzdvihovat-vyzdvihnout-2	impf1	vyzdvihovat 	ACT(1;obl) PAT(4;obl) DIR1(;obl) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-vyzdvihat-vyzdvíhat-vyzdvihávat-vyzdvihovat-vyzdvihnout-2	impf2	vyzdvihávat  	ACT(1;obl) PAT(4;obl) DIR1(;obl) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-vyzdvihat-vyzdvíhat-vyzdvihávat-vyzdvihovat-vyzdvihnout-2	impf3	vyzdvihat	ACT(1;obl) PAT(4;obl) DIR1(;obl) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-vyzdvihat-vyzdvíhat-vyzdvihávat-vyzdvihovat-vyzdvihnout-2	impf3	vyzdvíhat  	ACT(1;obl) PAT(4;obl) DIR1(;obl) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-vyzdvihat-vyzdvíhat-vyzdvihávat-vyzdvihovat-vyzdvihnout-2	pf	vyzdvihnout	ACT(1;obl) PAT(4;obl) DIR1(;obl) DIR(;typ)	no_reflexverb
RESULT_1_i	blu-v-zanechat-zanechávat-8	impf	zanechávat 	i ACT(1;obl) ADDR(3;opt) PAT(4;obl) DPHR(napospas;obl)	no_reflexverb
RESULT_1_i	blu-v-zanechat-zanechávat-8	pf	zanechat	i ACT(1;obl) ADDR(3;opt) PAT(4;obl) DPHR(napospas;obl)	no_reflexverb
RESULT_1	blu-v-vytláčet-vytlačit-vytlačovat-3	impf1	vytlačovat 	ACT(1;obl) PAT(4;obl) DIR1(;obl)	no_reflexverb
RESULT_1	blu-v-vytláčet-vytlačit-vytlačovat-3	pf	vytlačit	ACT(1;obl) PAT(4;obl) DIR1(;obl)	no_reflexverb
RESULT_1	blu-v-odstavit-odstavovat-3	impf	odstavovat 	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-odstavit-odstavovat-3	pf	odstavit	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-vnášet-vnést-1	impf	vnášet  	ACT(1;obl) PAT(4;obl) DIR3(;obl)	no_reflexverb
RESULT_1	blu-v-vnášet-vnést-1	pf	vnést  	ACT(1;obl) PAT(4;obl) DIR3(;obl)	no_reflexverb
RESULT_1_i	blu-v-natáhnout-natahovat-9	impf	natahovat 	i ACT(1;obl) PAT(4;obl) BEN(3;typ)	no_reflexverb
RESULT_1_i	blu-v-natáhnout-natahovat-9	pf	natáhnout	i ACT(1;obl) PAT(4;obl) BEN(3;typ)	no_reflexverb
RESULT_1	blu-v-šokovat-1	biasp	šokovat	ACT(1;obl) PAT(4;obl) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-povědět-povídat-2	impf	povídat 	ACT(1;obl) ADDR(3;opt) PAT(o+6;obl) EFF(4,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-povědět-povídat-2	pf	povědět 	ACT(1;obl) ADDR(3;opt) PAT(o+6;obl) EFF(4,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-nastolit-nastolovat-1.2	impf	nastolovat  	ACT(1;obl) PAT(4;obl) EFF(do+2,na+4;opt)	no_reflexverb
RESULT_1	blu-v-nastolit-nastolovat-1.2	pf	nastolit	ACT(1;obl) PAT(4;obl) EFF(do+2,na+4;opt)	no_reflexverb
RESULT_1	blu-v-zahrát-zahrávat-2	impf	zahrávat 	ACT(1;obl) PAT(4;obl) DIR3(;typ)	no_reflexverb
RESULT_1	blu-v-zahrát-zahrávat-2	pf	zahrát	ACT(1;obl) PAT(4;obl) DIR3(;typ)	no_reflexverb
RESULT_1	blu-v-zvýhodnit-zvýhodňovat-1	impf	zvýhodňovat 	ACT(1;obl) PAT(4;obl) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-zvýhodnit-zvýhodňovat-1	pf	zvýhodnit	ACT(1;obl) PAT(4;obl) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-zorganizovat-1	pf	zorganizovat	ACT(1;obl) PAT(4;obl) BEN(3,pro+4;typ)	no_reflexverb
RESULT_1_i	blu-v-sežrat-2	pf	sežrat	i ACT(1;obl) ADDR(3;opt) PAT(4,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-dusit-4	impf	dusit  	ACT(1;obl) PAT(4;obl) MANN(;typ)	no_reflexverb
RESULT_1_i	blu-v-převážet-převézt-3	pf	převézt	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-líčit1-3	impf	líčit 	ACT(1;obl) PAT(4;obl) BEN(3;typ)	no_reflexverb
RESULT_1	blu-v-žít2-žnout-1	impf	žít	ACT(1;obl) PAT(4;obl) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-žít2-žnout-1	impf	žnout	ACT(1;obl) PAT(4;obl) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-krást-3	impf	krást	ACT(1;obl) PAT(4;obl) LOC(;obl)	no_reflexverb
RESULT_1	blu-v-snít-1+3	impf	snít 	ACT(1;obl) PAT(4,o+6,jak,že,cont;opt)	no_reflexverb
RESULT_2	blu-v-odevzdat-se-odevzdávat-se-2	impf	odevzdávat se 	ACT(1;obl) DIR3(;obl)	derived-autocaus_patient_PAT blu-v-odevzdat-odevzdávat-2+3
RESULT_2	blu-v-odevzdat-se-odevzdávat-se-2	pf	odevzdat se	ACT(1;obl) DIR3(;obl)	derived-autocaus_patient_PAT blu-v-odevzdat-odevzdávat-2+3
RESULT_1_i	blu-v-počítat-5	impf	počítat	i ACT(1;obl) PAT(4;obl) EFF(k+3,mezi+4;obl)	no_reflexverb
